@relation 'spoken_letters_617_attributes-weka.filters.unsupervised.attribute.Remove-V-R1,11,14,17,22,30,41,45,48,52,68,70,101,106,107,118,132,138,144,148,165,169,171,172,173,174,181,182,184,189,199,201,204,212,213,225,228,231,234,235,238,254,257,259,261,297,298,321,322,323,326,330,337,345,351,354,358,359,363,386,390,392,395,397,411,414,415,416,418,420,422,427,429,430,431,433,436,438,439,451,453,455,458,460,461,462,473,474,480,481,488,489,494,515,516,520,525,541,547,548,553,554,557,573,574,575,578,579,580,581,582,583,584,618'

@attribute f1 numeric
@attribute f11 numeric
@attribute f14 numeric
@attribute f17 numeric
@attribute f22 numeric
@attribute f30 numeric
@attribute f41 numeric
@attribute f45 numeric
@attribute f48 numeric
@attribute f52 numeric
@attribute f68 numeric
@attribute f70 numeric
@attribute f101 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f118 numeric
@attribute f132 numeric
@attribute f138 numeric
@attribute f144 numeric
@attribute f148 numeric
@attribute f165 numeric
@attribute f169 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f184 numeric
@attribute f189 numeric
@attribute f199 numeric
@attribute f201 numeric
@attribute f204 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f225 numeric
@attribute f228 numeric
@attribute f231 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f238 numeric
@attribute f254 numeric
@attribute f257 numeric
@attribute f259 numeric
@attribute f261 numeric
@attribute f297 numeric
@attribute f298 numeric
@attribute f321 numeric
@attribute f322 numeric
@attribute f323 numeric
@attribute f326 numeric
@attribute f330 numeric
@attribute f337 numeric
@attribute f345 numeric
@attribute f351 numeric
@attribute f354 numeric
@attribute f358 numeric
@attribute f359 numeric
@attribute f363 numeric
@attribute f386 numeric
@attribute f390 numeric
@attribute f392 numeric
@attribute f395 numeric
@attribute f397 numeric
@attribute f411 numeric
@attribute f414 numeric
@attribute f415 numeric
@attribute f416 numeric
@attribute f418 numeric
@attribute f420 numeric
@attribute f422 numeric
@attribute f427 numeric
@attribute f429 numeric
@attribute f430 numeric
@attribute f431 numeric
@attribute f433 numeric
@attribute f436 numeric
@attribute f438 numeric
@attribute f439 numeric
@attribute f451 numeric
@attribute f453 numeric
@attribute f455 numeric
@attribute f458 numeric
@attribute f460 numeric
@attribute f461 numeric
@attribute f462 numeric
@attribute f473 numeric
@attribute f474 numeric
@attribute f480 numeric
@attribute f481 numeric
@attribute f488 numeric
@attribute f489 numeric
@attribute f494 numeric
@attribute f515 numeric
@attribute f516 numeric
@attribute f520 numeric
@attribute f525 numeric
@attribute f541 numeric
@attribute f547 numeric
@attribute f548 numeric
@attribute f553 numeric
@attribute f554 numeric
@attribute f557 numeric
@attribute f573 numeric
@attribute f574 numeric
@attribute f575 numeric
@attribute f578 numeric
@attribute f579 numeric
@attribute f580 numeric
@attribute f581 numeric
@attribute f582 numeric
@attribute f583 numeric
@attribute f584 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
-0.5458,0.375,-0.2334,0.1208,-0.5958,0.1376,0.9524,-0.264,-0.303,-0.039,1,0.718,0.8416,-0.3042,-0.625,-0.8874,1,-0.501,-0.3514,-0.4802,0.9066,-0.6402,-0.7242,-0.6308,-0.6214,-0.528,-0.5982,-0.6822,-0.757,-0.6776,0.705,-0.1476,-0.4558,-0.305,-0.4754,-0.4054,0.8378,0.6216,1,0.7838,0.2972,0.2432,-0.4054,0.4594,0.7838,0.6534,0.1466,-1,-1,-1,-1,-0.8468,0.6476,-1,-1,-1,-1,-1,-0.741,-1,-1,-1,-0.7,-0.6634,-1,-1,-1,-1,-1,-1,-1,-0.3142,1,1,-0.7142,-0.6572,-0.7714,-0.9714,-0.8286,-1,1,1,1,1,1,1,0.2666,0.047,-0.6666,-0.2578,1,0.585,0.4968,0.1544,0.147,0.3308,0.3162,-0.228,0.8738,0.7828,0.7526,0.9292,0.3282,-0.3586,-0.3838,-0.4748,-1,1,-1,-0.8,-1,-1,-0.1666,15
-0.3894,-0.6806,-0.367,0.3782,0.451,0.6638,-0.6836,-0.496,0.0778,0.5228,0.4516,-0.6012,-0.297,-0.8148,-0.7984,0.406,0.0568,-0.9308,-0.2246,0.8024,-0.4496,-0.8348,-0.89,-0.6942,-0.786,-0.7004,0.6086,0.5596,0.7126,0.2782,-0.8908,-0.5798,-0.2522,0.8656,0.8404,0.4634,0.6098,-0.5122,0.0244,0.1708,-0.0244,0.6586,-0.2352,0.2352,0,-0.5444,-0.7216,-1,-1,-1,-1,-0.8096,0.958,-1,-1,-1,-1,-1,-0.8402,-1,-1,-1,-0.9334,-0.04,-1,-1,-1,-1,-1,-1,-1,-0.5714,1,0.8,1,-0.5428,-0.7428,0.5428,0.3714,-1,-0.3674,-0.3296,-0.2224,-0.2626,-0.3184,-0.3248,0.1466,-0.2,-0.2,0.0108,1,0.7934,0.5544,0.5276,0.7008,1,0.63,0.4016,-0.1118,-0.1246,0.738,0.8914,1,0.425,0.476,0.2012,1,-1,-1,-1,-1,-1,-1,16
-0.2418,-0.8104,-0.366,0.3138,-0.1308,0.8562,-0.8226,-0.7816,-0.1194,-0.0512,0.6564,-0.414,0.1744,-0.8926,-0.9732,0.1006,0.673,-0.823,-0.2708,0.4262,0.128,-0.7616,-0.8198,-0.5582,-0.4884,-0.3488,0.1686,0.1976,0.5232,0.7326,-0.7094,-0.6886,-0.5018,0.8754,0.4878,0.0256,0.4872,-0.7948,-0.4358,-0.4872,-0.1794,0.6924,0.1052,1,0.0526,-0.4722,-0.75,-1,-1,-1,-0.9332,-0.9072,0.643,-0.939,-1,-1,-0.9126,-0.9094,-0.5712,-1,-1,-0.9268,0.1566,0.13,-0.89,-1,-1,-1,-1,-1,-1,1,-0.5428,0.9714,1,-1,-0.7714,-0.7714,-0.6,-1,-0.6416,-0.617,-0.541,-0.4688,-0.4542,-0.4806,-0.04,-0.2588,0.0666,-0.196,0.696,0.831,0.5,-0.1602,-0.0394,0.2126,1,0.6956,-0.196,-0.2484,0.3072,0.255,0.9934,0.634,0.6862,0.6078,-1,-1,1,-1,-1,-1,-0.1,16
-0.2112,-0.7042,-0.2324,0.824,0.7536,1,-0.702,-0.2122,0.4748,0.596,0.4056,-0.2948,0.3458,-0.2024,-0.1838,-0.352,0.994,-0.0532,-0.1656,0.3076,0.1752,0.4982,0.519,-0.086,-0.1616,-0.4158,-0.079,-0.5326,-0.512,0.4158,0.1872,0.5194,-0.2014,0.3004,-0.0812,0.0624,0.6876,-0.25,-0.375,-0.5,-0.375,0.6876,-0.3514,0.6216,-0.081,0.2238,0.582,-1,-1,-1,-0.9592,-0.954,0.3714,-1,-1,-1,-0.9658,-0.9562,-0.7216,-1,-1,-0.9506,0.4194,-0.224,-1,-1,-1,-1,-1,-1,-1,1,-0.0858,1,1,-0.6,-0.5714,-0.5714,-0.1428,-1,-0.2918,-0.2934,-0.3246,-0.243,-0.131,0.058,-0.16,-0.2588,1,-0.507,0.2212,0.3364,1,-0.1806,-0.2214,0.0076,1,0.5012,-0.1016,0,0.246,0.476,0.9252,0.1284,0.278,0.3102,-1,-1,1,-1,-1,-1,-0.0666,17
-0.416,-0.6814,-0.2566,0.888,0.4278,0.8466,-0.7624,-0.5536,0.629,0.6928,1,0.154,0.4182,-0.1878,0.1334,-0.6364,1,0.25,-0.341,-0.034,0.551,0.3946,0,-0.3198,-0.483,-0.6462,-0.347,-0.966,-0.83,0.1564,0.6044,0.8352,0.055,-0.3296,-0.077,-0.25,0.65,-0.45,-0.6,-0.5,0.1,0.6,-0.3334,0.238,0.3334,-0.1112,-0.0794,-1,-1,-0.9644,-0.9434,-0.8974,0.8022,-1,-1,-1,-0.9296,-0.8016,-0.768,-1,-0.9234,0.27,0.3232,-0.6,-1,-1,-1,-1,-1,-1,-0.4858,-0.8,1,1,0.1428,-0.6572,-0.2286,-0.6858,-0.3428,-1,0.0298,0.0196,0.0618,0.0908,0.1492,0.2606,0.16,-0.247,-0.15,-0.5564,-0.0138,-0.1564,0.7386,-0.3382,-0.1378,-0.0484,0.6458,0.2702,0.3392,-0.0282,0.6396,0.6502,0.6538,0.0318,0.1414,0.099,-1,-1,1,-0.8,-1,-1,0.2334,17
-0.7,0.5148,-0.1074,-0.1592,0.2408,0.326,0.9526,0.0888,-0.1676,0.5188,0.2396,0.9376,0.7486,1,0.9162,-0.4904,0.474,0.8676,-0.0126,-0.6816,0.65,0.404,1,0.8994,0.7952,0.5122,-0.8958,-0.81,-0.9366,-0.419,0.0864,0.301,0.9958,-0.6716,-0.8864,-0.317,0.2682,0.9024,0.7074,-0.0732,-0.0732,-0.0244,-0.5676,-0.1352,0.4054,0.735,0.9518,-1,-1,-1,-1,-0.838,0.9406,-0.9584,-1,-1,-1,-1,-0.9064,-1,-1,-1,-0.9534,-0.6468,-0.5968,-0.7768,-0.8734,-0.7168,-1,-1,-1,-0.2286,0.3714,1,1,-0.6286,-0.6286,-0.5428,-0.7714,-1,1,1,1,1,1,1,0.2534,0.0942,-0.1084,0.131,1,0.9286,0.8452,0.531,0.931,0.7242,0.7518,0.462,1,0.9518,-0.0828,0.3656,0.1794,-0.6,-0.8068,-0.6966,1,-1,-1,-1,-0.8,-1,-1,18
-0.5126,0.2436,0.0158,0.3924,-0.0284,0.6298,0.937,0.0888,0.2636,0.083,0.503,0.9332,0.867,0.9064,1,-0.4622,0.7988,0.8312,-0.2046,-0.7824,0.9892,0.216,0.9238,1,0.6878,0.3938,-0.902,-0.7968,-0.7532,-0.5246,0.1598,0.2414,1,-0.7868,-0.5548,-0.1352,0.6756,0.7298,0.6216,0.6756,0.1892,0.6216,-0.4,0.3,0.95,0.2942,0.7176,-1,-1,-0.9682,-0.9548,-0.7978,0.898,-1,-1,-1,-0.9702,-0.965,-0.8806,-1,-0.91,-0.8868,-0.8268,-0.7834,-1,-1,-1,-1,-1,-1,-0.9714,-0.8286,-0.2858,0.0858,1,-1,-0.8286,-0.6572,-0.8572,-1,1,1,1,1,1,1,0.1734,0.3648,-0.7166,-0.074,0.6806,0.5278,0.3704,0.2032,0.4538,1,0.618,0.8358,0.8006,0.8464,0.5522,0.5522,0.2648,-0.1274,0.0948,-0.062,1,-1,-1,-1,-0.4,-1,-1,18
-0.5454,-0.2122,0.4646,0.9596,0.9596,0.4848,-0.2632,0.307,1,0.8772,0.3586,0.6456,0.6856,-0.0656,0.1004,0.9388,0.4546,-0.091,0.42,0.9308,0.8326,-0.0572,0.2512,0.6212,0.7798,0.9472,1,0.9824,0.2952,-0.119,0.1878,-0.1776,0.3908,0.4518,1,-0.3104,0.1724,0.1724,0.0344,0.1724,0.4482,0.4482,-0.394,0.091,0.8788,0,0.027,-1,-1,-1,-1,-0.6796,0.7954,-0.9498,-0.9594,-1,-1,-1,-0.8872,-0.5142,-1,-1,-0.9134,-0.7834,1,0.9024,1,0.9558,0.8858,-1,-1,-0.7428,0.8286,1,1,-0.3428,-0.4572,-0.0858,0.0572,-0.9142,0.8408,0.8786,0.9892,1,1,1,0.2134,-0.6,-0.3166,0.3956,0.7692,0.3956,0.4726,0.991,0.4286,0.7322,0.3392,0.3572,0.9946,0.3496,1,0.729,0.458,-0.29,-0.0786,-0.3388,1,-1,-1,-1,-0.6,-1,-1,19
-0.3576,-0.4788,0.7212,0.3576,0.6364,0.5272,-0.1122,0.5722,0.4224,0.7648,0.746,1,0.9,-0.3556,-0.2888,0.0112,0.9186,0.0348,-0.3488,1,0.9102,-0.2308,-0.282,-0.0128,0.3846,0.282,0.4616,-0.077,-0.6538,-0.5256,-0.007,-0.3986,-0.035,0.8742,0.8882,-0.0624,0.875,0.1876,-0.5624,-0.3124,0.5,0.4376,-0.2904,0.5484,0.8064,0.3334,0.1794,-1,-1,-1,-1,-0.9376,0.8476,-0.933,-0.9492,-1,-1,-1,-0.915,0.5938,-1,-1,-0.92,-0.67,1,1,1,1,0.9466,-1,-1,-0.9714,-0.0858,1,1,-0.7428,-1,-0.1428,0.0286,-0.1428,0.908,0.9224,0.9916,1,1,0.9998,-0.1066,-0.6236,-0.1584,0.0598,0.8718,0.5982,0.53,0.3714,0.102,0.551,0.7306,0.3306,0.3634,0.1972,0.7716,0.82,0.2942,-0.1142,0.1972,0.1212,1,-1,-1,-1,-1,-1,-1,19
-0.1456,-0.6292,-0.3974,0.1986,0.6688,0.6226,-0.8256,-0.7786,-0.3892,0.49,0.188,-0.7552,-0.1844,-0.81,-0.8268,0.4526,0.2182,-0.7654,-0.4658,0.6612,-0.322,-0.6474,-0.7694,-0.8238,-0.7966,-0.722,0.939,0.6136,0.7628,0.5118,-0.11,-0.8,-0.49,0.45,0.69,0.3684,0.0526,0.1052,0.0526,0.1052,0.1052,0.3158,-0.1112,0.3334,-0.3334,-0.7222,-0.7222,-1,-1,-1,-0.9492,-0.6914,0.8438,-0.914,-1,-1,-1,-0.9262,0.1912,-1,-1,-0.9934,0.92,0.3532,-0.74,-1,-1,-1,-1,-1,-1,1,0.8572,0.9714,0.8286,-0.6858,-0.8858,-0.8572,-0.8286,-1,-0.2924,-0.3258,-0.3698,-0.4392,-0.443,-0.332,0.0534,-0.1882,1,-0.8258,-0.0774,0.2452,0.2904,-0.4086,-0.542,0.1072,0.6522,0.6696,-0.3672,-0.2716,0.1224,0.6,0.9582,0.3254,0.594,0.3672,-1,-1,1,-1,-1,-1,-0.2334,20
0.0742,-0.8286,-0.3714,0.2742,-0.1028,0.8342,-0.8104,-0.5734,-0.4882,0.147,0.4604,-0.428,0.0922,-0.8628,-0.9386,0.0212,0.3414,-0.9664,-0.2116,0.4086,-0.276,-0.8834,-0.8896,-0.8344,-0.6688,-0.6932,0.6258,0.2454,0.7792,0.5276,-0.4934,-0.84,-0.0578,0.9378,0.8666,0.2942,0.4706,-0.1764,-0.353,-0.2352,-0.1764,0.2942,0.2,0.84,0.52,-0.4084,-0.4366,-1,-1,-1,-0.9324,-0.9098,0.7142,-0.9172,-1,-1,-0.9248,-0.9112,-0.5218,-1,-1,-0.9068,0.4566,0.06,-0.94,-1,-1,-1,-1,-1,-1,1,0.3714,0.0572,0.4858,-0.8286,-0.9428,-0.7714,-0.6,-1,-0.6088,-0.5522,-0.477,-0.4608,-0.4772,-0.3812,0.16,-0.0824,1,-0.6606,0.1628,0.3258,0.6426,-0.309,-0.1818,0.2728,0.8636,0.491,-0.2772,-0.2338,0.041,0.1422,1,0.3446,0.2964,0.0506,-1,-1,1,-1,-1,-1,0.0334,20
-0.3162,-0.8232,-0.7628,-0.0372,0.3116,0.6418,-0.6868,-0.6086,-0.1898,1,0.5786,-0.6672,-0.2,-0.6732,-0.415,0.3506,0.8424,0.3032,-0.2984,1,0.0732,1,-0.201,-0.5982,-0.6548,-0.844,0.532,-0.1962,-0.3428,0.5602,-0.2108,1,-0.17,0.762,0.1156,-0.1666,-0.9166,0,0,0,0.1666,0.5,-0.1428,-0.1428,-0.2,0.6924,1,-1,-1,-1,-1,-0.9436,0.9382,-0.9544,-1,-1,-1,-1,-0.9096,-1,-1,-1,-0.8868,-0.8234,-0.9534,-1,-1,-1,-1,-1,-1,-1,-0.5714,0.3714,-0.1142,-0.5428,-0.6858,-0.6,-0.4286,-1,-0.0794,-0.0616,-0.2786,-0.4402,-0.4476,-0.1148,0.2666,0.3882,-1,0.1574,0.9102,0.9326,0.3484,0.2606,1,0.5516,0.6728,0.2122,0.267,0.7486,0.4974,0.7486,0.644,0.1204,0.1204,0.1728,1,-1,-1,-1,-1,-1,-1,21
-0.026,-0.7406,-0.457,-0.034,0.1576,0.96,-0.8138,-0.5194,-0.3506,0.7142,0.6094,-0.4588,-0.3048,-0.6482,-0.5788,-0.1534,0.8876,-0.236,-0.1596,0.528,0.0646,0.4566,0.3674,-0.363,-0.6124,-0.5858,-0.4432,-0.5902,-0.7372,-0.2472,0.3316,0.7826,-0.6468,-0.3642,-0.3316,0.282,0.4872,-0.4358,0.0256,0.1282,0.3334,0.8974,0.5112,0.7334,0.4222,-0.56,-0.28,-1,-1,-1,-1,-0.7472,0.7274,-1,-1,-1,-1,-1,-0.7724,-1,-1,-1,-0.96,-0.7534,-1,-1,-1,-1,-1,-1,-1,-0.8286,-0.6,-0.1428,0.0858,-0.6,-0.7714,-0.5428,-0.5428,-1,-0.6118,-0.586,-0.6336,-0.594,-0.4952,-0.1616,0.0666,0.4236,-1,0.055,0.6606,0.6972,0.6146,0.1904,0.3016,0.5714,0.1904,0.3016,0.3868,0.547,0.6794,0.77,0.8816,0.115,0.2962,0.0174,1,-1,-1,-1,-0.8,-1,-1,21
-0.1176,-0.8404,-0.5924,0.2816,0.9958,0.584,-0.695,-0.7182,-0.4248,0.8108,0.6874,-0.5512,-0.1616,-0.8528,-0.7792,0.6032,0.1726,-0.8352,-0.5334,0.6942,-0.0672,-0.7624,-0.879,-0.8744,-0.6458,-0.5336,0.9192,0.9642,0.7848,0.166,-0.114,-0.5822,-0.5,0.2278,0.886,-0.027,0.1352,-0.081,-0.5136,-0.2972,-0.2972,0.7838,0.1304,0.5652,0.0434,-0.7,-0.5334,-1,-1,-0.9466,-0.8692,-0.7414,0.5364,-1,-1,-1,-0.7792,-0.8196,-0.6908,-1,-0.9468,-0.7268,-0.5868,-0.2134,-1,-1,-1,-1,-1,-1,-0.5428,-0.6286,0.8572,0.3142,0.7142,-0.8286,-0.9142,-0.7142,-0.6572,-1,-0.3832,-0.4002,-0.4444,-0.528,-0.5748,-0.2692,0.3334,0.3058,-0.875,0.677,0.8462,0.6,0.823,0.344,0.4656,0.5292,0.635,0.8572,0.185,-0.075,0.61,0.735,0.49,0.85,0.88,0.695,-1,-1,1,1,-1,-1,0.2,22
-0.256,-0.6492,-0.2132,0.673,0.9432,0.9384,-0.909,-0.581,-0.1226,0.4546,0.2264,-0.6054,-0.2108,-0.7272,-0.9834,0.3306,0.6484,-0.772,-0.24,0.8574,-0.2406,-0.8228,-0.6456,-0.5696,-0.4278,-0.4836,0.6506,0.514,0.9292,0.6708,-0.8604,-0.814,-0.5272,0.845,0.9922,-0.0476,0.4286,-0.4286,-0.381,-0.1428,0,0.9048,-0.0588,0.8236,-0.2942,-0.6154,-0.5898,-1,-1,-0.9096,-0.7914,-0.8366,0.8226,-0.9304,-1,-1,-0.9078,-0.898,-0.796,-1,-0.8868,-0.8734,-0.68,-0.2734,-0.92,-1,-1,-1,-1,-1,-0.9142,-0.1428,-0.3142,0.0572,0.8858,-1,-1,-0.9428,-0.7428,-1,-0.4938,-0.5104,-0.5322,-0.5374,-0.561,-0.4086,0.0534,0.0706,-0.8666,0.1098,0.8048,0.7682,0.817,0.3656,0.387,0.8172,0.8172,0.9032,-0.1732,-0.2402,0.7318,0.4972,0.4078,0.7766,0.7654,0.4748,-1,-1,1,-0.2,0,-1,-0.4,22
-0.546,-0.1568,1,0.3946,0.719,0.7838,-0.0718,0.713,0.5022,0.8818,0.6356,0.6864,0.8734,0.3484,0.5838,0.0408,0.851,0.3044,-0.205,0.6894,0.8314,0.3012,-0.3012,0.8314,0.735,0.494,0.1084,-0.253,-0.494,0.2048,-0.2,-0.1368,0.979,-0.2,0.0526,-0.5882,0.9412,0,-0.2352,-0.5882,0.9412,0.5882,-0.641,-0.1282,0.641,0,0.7666,-1,-1,-1,-1,-0.9734,0.9846,-0.2142,0.1794,-1,-1,-1,-0.9768,-0.1958,-1,-1,-0.9468,-0.51,-0.7634,-0.7534,-0.65,-0.64,-0.7034,-1,-1,-1,1,1,1,-0.1142,1,1,0.5428,-0.8,0.8918,0.9182,0.925,0.9952,1,0.7132,-0.0666,-0.6352,1,-0.3708,0.7078,0.7078,0.8426,0.551,0.1428,1,0.3266,0.551,0.7978,0.5056,0.6854,0.8426,0.4606,0.0786,-0.1236,-0.0112,-1,-1,1,-1,-1,1,-0.8,23
-0.3858,-0.2434,-0.4866,-0.5638,-0.7032,0.089,-0.309,-0.5506,-0.5674,-0.3988,0.9246,-0.2434,-0.0862,-0.8334,-0.862,0.5604,0.7686,-0.8446,0.957,0.914,0.2548,-0.7712,-0.227,0.3934,0.7678,0.7228,-0.1438,-0.5008,-0.65,0.241,-0.1902,0.4154,0.7606,0.5492,0.5492,0.234,1,0.5744,0.4042,0.3618,0.4894,0.234,-0.375,0.6876,1,0.3888,0.8334,-1,-1,-1,-1,-0.9226,0.0388,-1,-1,-1,-1,-1,-0.7252,-1,-1,-1,-0.9668,-0.34,-1,-1,-1,-1,-1,-1,-1,-0.6,1,0.4572,0.2286,1,-0.8572,-0.6572,-0.4286,-1,0.7576,0.8212,0.5988,0.4526,0.1906,0.0628,0.32,0.7176,-0.575,-0.4652,0.6744,0.6744,0.5582,0.0952,0.1588,0.3174,0.4286,0.254,0.9846,0.3846,0.3076,0.5384,0.4924,0.1384,0.0154,-0.0154,-1,-1,1,-0.8,-1,-1,-0.7334,23
-0.7186,-0.2592,0.3778,0.437,0.6444,0.2444,-0.1818,0.3738,0.7878,1,0.2238,0.5622,0.6166,-0.1502,0.0156,0.316,0.4238,-0.096,0.9548,0.9436,0.3646,-0.2916,-0.1874,-0.052,0.375,0.698,0.2188,-0.052,-0.2812,0.052,-0.247,-0.3334,-0.1728,0.074,-0.0246,-0.3334,0.1112,0.2222,-0.2222,-0.1666,0.1112,0.3888,-0.5136,-0.1892,0.4054,0.0632,-0.0126,-1,-1,-1,-0.9572,-0.8066,0.6884,-0.9548,-0.9598,-1,-0.9692,-0.9582,-0.9328,-0.2924,-0.8694,-0.88,-0.7,-0.6734,-0.9534,-0.8934,-0.82,0.1966,0.9566,-1,-1,-0.0572,0.4858,1,1,0.4,-0.8858,0.5714,1,-0.6572,0.9204,0.9806,1,1,1,1,0.08,-0.7176,0.1416,-0.0152,0.7082,0.7326,0.3374,0.6182,0.5466,0.6706,0.623,0.8234,0.7468,0.4988,0.7064,1,0.3924,0.1292,0.2556,0.0076,1,-1,-1,-1,-0.8,-1,-1,24
-0.6462,-0.1076,0.6,0.5692,0.323,0.4308,-0.0396,0.2278,1,0.703,0.2242,0.57,0.6534,0.0756,0.1644,0.3866,0.2086,-0.1064,0.966,0.7192,0.376,-0.2394,-0.1538,0,0.1624,0.7008,0.188,-0.0256,-0.0428,0.4786,-0.1818,-0.5114,-0.3296,-0.125,-0.25,-0.5484,-0.1612,0.3548,-0.8064,-0.2904,0.0322,0.4838,-0.4858,-0.2572,0.4858,-0.0948,-0.0106,-1,-1,-1,-1,-0.8838,0.9432,-0.9502,-0.9454,-1,-1,-1,-0.9552,-0.4336,-1,-1,-0.7734,-0.3334,-0.9534,-0.94,-0.93,0.2432,1,-1,-1,-0.8286,0.4,1,1,0.3142,-1,0.9714,1,-0.8286,1,1,1,1,1,1,0.04,-0.7176,-0.4416,0.2052,0.9744,0.7606,0.5812,0.6414,0.4138,0.6138,0.5172,-0.0068,0.4064,0.2334,0.6368,0.6368,0.2508,-0.147,-0.2392,-0.3372,1,-1,-1,-1,-1,-1,-1,24
-0.499,-0.5374,-0.6616,-0.7858,-0.5846,-0.5118,0.9784,-0.3658,-0.528,-0.0162,0.0984,0.9356,0.5972,0.5634,0.841,-0.2014,0.3476,0.0446,0.8834,0.4602,0.7744,-0.332,-0.349,-0.2596,-0.1234,0.0724,0.8596,0.5574,0.0596,0.2724,-0.6246,-0.613,-0.736,0.8592,1,-0.1052,1,0.6842,-0.3158,-0.3684,-0.6842,-0.2632,0,0.8182,0.9546,-0.3334,-0.1304,-1,-1,-1,-1,-0.9004,0.3742,-1,-1,-1,-1,-1,-0.9622,-1,-1,-1,-0.9068,-0.86,-1,-1,-1,-1,-1,-1,-1,-0.6286,-0.6858,-0.1428,0.2,-0.0572,-0.8,-0.4858,-0.6858,-1,1,1,1,1,1,1,0.3866,0.1648,-1,0.0454,0.7272,0.8068,0.7954,0.7728,0.8522,0.7046,0.8978,0.625,0.874,0.3782,0.2774,0.0336,0.0504,-0.1176,-0.1428,-0.2606,1,-1,-1,-1,-1,-1,-1,25
-0.4314,-0.4714,-0.626,-0.4114,-0.581,-0.5412,1,0.1162,0.0636,0.4532,0.2592,0.8888,0.6124,0.4566,0.826,0.0942,0.2724,0.0414,0.8482,0.6344,0.652,-0.336,-0.336,-0.132,-0.108,0.06,0.708,0.368,-0.124,0.148,-0.5178,-0.8794,-0.8082,1,0.8466,0.647,0.7648,0.5294,-0.5294,0.647,0.4118,0.2942,-0.1428,0.6,0.6,-0.1594,-0.1884,-1,-1,-1,-1,-0.8276,0.636,-1,-1,-1,-1,-1,-0.9246,-1,-1,-1,-1,-0.9,-1,-1,-1,-1,-1,-1,-1,-1,-0.6,-0.1714,0.1714,0.2,-1,-0.7142,-0.6286,-1,1,1,1,1,1,1,0.1334,0.2824,-1,0.3162,0.342,0.3806,0.0968,0.5,0.7678,1,0.75,0.3928,0.41,0.61,0.77,0.67,0.6,0.17,0.16,0.11,1,-1,-1,-1,-1,-1,-1,25
-0.259,-0.8756,-0.5752,0.6062,1,0.0984,-0.7596,-0.673,-0.1924,0.8558,0.4828,-0.525,-0.1814,-0.899,-0.7758,0.114,0.1756,-0.748,-0.481,0.5344,-0.1806,-0.9296,-0.9208,-0.652,-0.7488,-0.6124,0.74,0.6872,0.815,0.1806,-0.522,-0.912,-0.3836,0.8994,0.7232,0.15,0.5,-0.25,0,-0.15,0.25,0.35,-0.0714,0.7858,-0.0714,-0.475,-0.5,-0.922,-0.9376,-0.9344,-0.7192,-0.716,0.6318,-1,-1,-0.8184,-0.325,-0.4552,-0.255,-1,1,0.63,0.6166,0.22,-1,-1,-1,-1,-1,0.9428,-0.5428,-0.7142,-0.7428,-0.2572,-0.0858,-0.9714,-1,-0.6858,-0.6572,-1,-0.4168,-0.382,-0.442,-0.4518,-0.5112,-0.4102,0.3066,0.2352,-1,-0.5262,-0.1594,-0.1404,-0.241,-0.473,-0.3914,-0.1092,-0.2944,0.7508,-0.3726,-0.3792,0.1016,-0.0208,0.0842,0.7356,0.683,0.6612,-1,1,-1,1,-1,-1,1,26
-0.2802,-0.5652,-0.029,0.7826,0.831,0.43,-0.8156,-0.499,0.1584,0.6072,0.413,-0.399,-0.2644,-0.8092,-0.9722,0.4474,0.4478,-0.7434,-0.1782,0.8696,-0.0588,-0.8642,-0.7286,-0.5702,-0.6108,-0.4298,0.7874,0.6832,0.9004,0.5068,-0.618,-0.8876,-0.4232,0.7828,0.8202,-0.2592,0.2592,-0.4074,-0.3334,-0.3334,0.1112,0.5556,-0.0322,0.742,-0.2904,-0.7428,-0.6,-0.5668,-0.4312,-0.322,-0.4012,-0.5142,0.7326,-0.902,-1,-0.7268,-0.4744,-0.372,-0.6154,-1,0.0432,0.5632,0.24,-0.3334,-0.8134,-1,-1,-1,-1,0.4572,-0.2,-0.6,-0.6572,-0.5428,-0.2572,-0.6858,-1,-0.9142,-0.6572,-1,-0.35,-0.3664,-0.416,-0.3974,-0.4046,-0.3914,0.04,0.1412,-1,-0.0994,-0.0842,-0.1608,-0.1786,-0.4734,-0.7842,-0.1654,-0.5482,0.6662,-0.1654,-0.3728,0.0288,0.1024,0.1392,0.6562,0.7612,0.6902,-1,1,-1,1,-0.6,-1,0.9334,26
